D1S1656
9	0.001000
10	0.002542
11	0.114827
12	0.037287
13	0.098302
14	0.083472
15	0.255076
15.1	0.001000
15.3	0.002542
16	0.206349
16.3	0.016525
17	0.068642
17.3	0.075421
18	0.009745
18.3	0.02288
19	0.001695
19.3	0.001695
20.3	0.001000

TPOX
7	0.001275
8	0.529882
9	0.116005
10	0.022946
11	0.310195
12	0.018697
14	0.001000

D2S1360
19	0.012987
20	0.017982
21	0.160839
22	0.647353
23	0.096903
24	0.030969
25	0.017982
26	0.006993
27	0.003996
28	0.003996

D2S441
9.1	0.014388
9.2	0.011003
10	0.210741
10.1	0.001000
10.2	0.001000
11	0.284373
11.3	0.112565
12	0.172655
13	0.019043
14	0.157421
15	0.014811
16	0.001000

D2S1338
14	0.001000
16	0.020312
17	0.107063
18	0.083365
19	0.192121
20	0.103678
21	0.032161
22	0.072363
23	0.166308
24	0.14388
25	0.060091
26	0.014388
27	0.00127
28	0.001000
29	0.001000

D3S1358
12	0.001000
13	0.001271
14	0.044889
15	0.301521
16	0.326083
17	0.25155
18	0.069028
19	0.003388
20	0.00127

D3S1744
11	0.002
13	0.013
14	0.093
15	0.081
16	0.117
17	0.344
18	0.194
19	0.101
20	0.046
21	0.009

D4S2366
9	0.24024
10	0.057057
11	0.352353
11.2	0.002002
12	0.161161
13	0.093093
14	0.09009
15	0.004004

FGA
15	0.001000
16	0.001693
17	0.001000
18	0.01524
18.2	0.001000
19	0.084668
20	0.065194
20.2	0.001000
21	0.120228
21.2	0.009313
22	0.204473
22.2	0.00508
23	0.182036
23.2	0.011007
24	0.135469
24.2	0.010583
25	0.087208
25.2	0.00381
26	0.044451
26.2	0.003387
27	0.00889
28	0.001000
43.2	0.001000
44.2	0.00127

D5S2500
9	0.009018
10	0.024048
11	0.297595
12	0.176353
13	0.037074
14	0.077155
15	0.286573
16	0.064128
17	0.024048
18	0.004008

D5S818
7	0.019915
8	0.002542
9	0.070339
10	0.232204
11	0.287712
12	0.227966
13	0.14661
14	0.011017
15	0.001695

CSF1PO
7	0.006785
8	0.003817
9	0.036472
10	0.242154
11	0.26972
12	0.352841
13	0.074215
14	0.011875
15	0.002121

SE33
11	0.001000
12	0.001000
12.2	0.001000
13	0.002217
13.2	0.001478
14	0.002217
14.2	0.001000
15	0.00739
15.2	0.001000
16	0.02217
17	0.02956
18	0.04434
18.2	0.001478
19	0.068727
19.2	0.001000
20	0.062076
20.2	0.002956
21	0.032516
21.2	0.01478
22	0.008129
22.1	0.001000
22.2	0.02956
22.3	0.001000
23	0.002217
23.2	0.059859
24.2	0.040645
25	0.001000
25.2	0.058381
25.3	0.001478
26.2	0.11898
27.2	0.111589
28.2	0.093853
29.2	0.077595
30.2	0.050991
31.2	0.02217
32.2	0.016258
33.2	0.003695
34	0.001478
34.2	0.002217

D6S474
12	0.004008
13	0.361723
14	0.341683
15	0.121243
16	0.112225
17	0.059118

D7S820
7	0.006349
8	0.16593
9	0.046985
9.1	0.001000
9.2	0.003386
10	0.171009
10.2	0.001000
11	0.35133
11.1	0.001000
12	0.215031
13	0.031324
13.1	0.001000
14	0.004656

D7S1517
17	0.009
18	0.02
19	0.066
20	0.117
21	0.123
22	0.134
23	0.159
24	0.115
25	0.163
26	0.057
27	0.026
28	0.009
29	0.002

D8S1132
16	0.009009
17	0.068068
18	0.203203
19	0.218219
20	0.156156
21	0.123123
22	0.132132
23	0.059059
24	0.029029
25	0.002002

D8S1179
8	0.001271
9	0.002119
10	0.120339
11	0.107627
12	0.117373
13	0.232203
14	0.170763
15	0.150847
16	0.078814
17	0.014407
18	0.004237

D9S1122
9	0.002002
10	0.066066
11	0.136136
12	0.307307
13	0.402403
14	0.075075
15	0.011011

D10S1435
7	0.002
8	0.013
10	0.013
11	0.188
12	0.366
13	0.261
14	0.141
15	0.016

D10S2325
6	0.013013
7	0.194195
8	0.018018
9	0.101101
10	0.101101
11	0.15015
12	0.161161
13	0.141141
14	0.068068
15	0.029029
16	0.011011
17	0.002002
17.2	0.002002
19	0.002002
21	0.002002
24	0.004004

D10S1248
8	0.001000
9	0.001000
10	0.001000
11	0.002115
12	0.052466
13	0.340603
13.3	0.001000
14	0.241596
15	0.221286
16	0.099431
17	0.035541
18	0.002962

TH01
5	0.001000
6	0.1221
7	0.292532
8	0.069953
8.3	0.001000
9	0.41548
9.3	0.047484
10	0.049179
11	0.001272

D11S554
188	0.003125
192	0.015625
194	0.003125
196	0.059375
200	0.025
204	0.009375
208	0.009375
209	0.009375
212	0.028125
213	0.01875
216	0.021875
217	0.040625
219	0.003125
220	0.021875
221	0.065625
224	0.0125
225	0.121875
228	0.015625
229	0.175
230	0.003125
233	0.1625
237	0.08125
240	0.003125
241	0.003125
244	0.021875
248	0.01875
252	0.009375
256	0.00625
258	0.003125
270	0.00625
274	0.009375
282	0.00625
299	0.003125
305	0.003125

APOAI1
256	0.027608
263	0.006135
265	0.006135
267	0.02454
269	0.009203
271	0.015337
272	0.006135
273	0.082822
274	0.006135
275	0.015337
276	0.01227
277	0.046012
278	0.009203
279	0.033742
280	0.030675
281	0.064417
282	0.03681
283	0.058282
284	0.015337
285	0.042945
286	0.042945
287	0.101227
288	0.015337
289	0.015337
290	0.082822
291	0.082822
292	0.006135
294	0.042945
295	0.027607
296	0.003068
297	0.006135
298	0.006135
299	0.015337
302	0.003068

vWA
14	0.233051
15	0.039407
16	0.155508
17	0.250847
18	0.222034
19	0.081356
20	0.017797

D12S391
15	0.010579
16	0.005924
17	0.068552
17.3	0.001000
18	0.181958
18.3	0.001000
19	0.225121
19.2	0.001000
19.3	0.001000
20	0.198038
21	0.106213
22	0.083362
23	0.066436
24	0.032583
24.3	0.001000
25	0.013118
26	0.002116
27	0.001000

D13S317
5	0.001000
8	0.27045
9	0.146018
10	0.121893
11	0.264525
12	0.154483
13	0.033013
14	0.007618
15	0.001000

D14S1434
10	0.092907
11	0.178821
12	0.028971
13	0.258741
14	0.411589
15	0.017982
16	0.010989

Penta E
5	0.03403
7	0.004439
8	0.001000
9	0.036989
10	0.03329
11	0.187903
12	0.090992
13	0.046606
14	0.085814
15	0.096911
16	0.064361
17	0.073978
17.4	0.001000
18	0.064361
18.4	0.001479
19	0.077676
20	0.049565
20.3	0.001000
21	0.024413
22	0.013316
23	0.006658
24	0.002219
25	0.001000
27	0.001000

D16S539
7	0.001000
8	0.004236
9	0.246996
10	0.145317
11	0.276653
12	0.190649
13	0.116084
14	0.019065

D17S906
330	0.002304
335	0.002304
336	0.002304
338	0.006913
341	0.002304
342	0.02765
344	0.004608
345	0.006913
346	0.087558
348	0.004608
349	0.004608
350	0.096774
352	0.002304
353	0.029954
354	0.115207
355	0.013825
356	0.002304
357	0.092166
358	0.115207
360	0.002304
361	0.071429
362	0.050691
363	0.004608
365	0.073733
366	0.011521
367	0.011521
369	0.043779
370	0.002304
371	0.002304
373	0.009217
374	0.002304
377	0.002304
409	0.004608
413	0.004608
415	0.002304
417	0.018433
421	0.020737
425	0.023042
429	0.004608
433	0.006913
437	0.006913

D17S1301
7	0.024975
9	0.017982
10	0.062937
11	0.242757
12	0.385615
13	0.216783
14	0.03996
15	0.008991

D18S51
9	0.001000
10	0.001272
11	0.005937
12	0.061915
13	0.122134
14	0.192106
15	0.220095
16	0.148002
17	0.093296
18	0.046648
18.2	0.001000
19	0.039863
20	0.025445
21	0.015267
22	0.014843
23	0.007209
24	0.001696
25	0.001272
27	0.001000

D19S433
9	0.003809
10	0.001693
11	0.002963
12	0.043594
12.2	0.003809
12.3	0.001000
13	0.262832
13.2	0.027934
14	0.228549
14.2	0.109619
15	0.082955
15.1	0.001000
15.2	0.178184
16	0.01439
16.2	0.033013
17.2	0.003386
18.2	0.00127

D20S482
9	0.002
10	0.034
11	0.02
12	0.057
13	0.282
14	0.389
15	0.141
16	0.073
17	0.002

D21S11
27	0.007395
28	0.057677
28.2	0.001479
29	0.223315
29.2	0.001000
30	0.216659
30.2	0.017007
30.3	0.002218
31	0.144933
31.2	0.088734
32	0.042888
32.2	0.142714
33	0.004437
33.2	0.036973
34.2	0.012571

D21S2055
15.1	0.001998
16.1	0.12987
17.1	0.006993
19.1	0.023976
23	0.001998
24	0.017982
25	0.16983
26	0.193807
27	0.021978
28	0.043956
29	0.028971
30	0.021978
31	0.023976
32	0.043956
33	0.076923
34	0.096903
35	0.065934
